id,name,quality
29778,Phasenstörer,1
29779,"Szepter der Verjüngung",2
29780,"Lehrlingsroben der Kirin Tor",3
29781,"Brustplatte der Lebenswächterin",3
29782,"Helmkappe des Boshaften",3
29783,"Beinschützer des forschen Verteidigers",3
29784,"Berührung der Harmonie",2
29785,Purpurpanzerarmschienen,2
29786,"Verteidigerschienbeinschützer von Kirin'Var",2
29787,"Hammer des Meisterschmieds",2
29788,"Fein gefertigte Schuppengamaschen",2
29789,"Andrethans Meisterwerk",2
29790,,1
29791,"Verstärkter Topfhelm",2
29792,"Morgenschlags Umhang",2
29793,"Siegel des Violetten Turms",2
29794,"Kraft des Violetten Turms",2
29795,"Torschlüssel der Brennenden Legion",1
29796,"Socrethars Teleportationsstein",1
29797,"Befehle von Kael'thas",1
29798,Kuppelgeneratorsegment,1
29799,"Leblose Ranke",0
29800,"Böser Blick",0
29801,Reißzahnpelz,1
29803,Diagnosegerät,1
29804,"Stiefel des Kuhhirtens",2
29805,"Socrethars Kopf",1
29806,"Reithandschuhe des Kuhstupser",2
29807,"Gravierte Gürtelschnalle des Rinderzüchters",2
29808,"Schimmernde Azurstiefel",2
29810,Drachenkronenschulterklappen,2
29811,"Goldgliedrige Armschienen",2
29812,"Bläuliche Stahlstulpen",2
29813,"Umhang verwobener Energie",3
29814,"Himmlischer Juwelenring",3
29815,Leuchtrankenkette,3
29817,Talbukmarkierer,1
29818,Energiefeldmodulator,1
29822,"Fragment von Dimensius",1
29901,"Blaues Mottenei",1
29902,"Rotes Mottenei",1
29903,"Gelbes Mottenei",1
29904,"Weißes Mottenei",1
29905,"Überreste von Kaels Phiole",1
29906,"Überreste von Vashjs Phiole",1
29908,Furorschlächter,2
29909,"Gellender Dolch",2
29910,"Stab der Zwillingswelten",2
29911,"Agammagans Kiel",2
29912,"Der finale Code",1
29913,Feindesmarter,2
29914,"Schlitzmesser des Höllenfeuers",2
29915,"Rute der Verwüstung",2
29916,Eisensternrepetierarmbrust,2
29917,"Rundschild des Erdrutsches",2
29918,"Gelenkbänder des Gedankensturms",4
29919,"Diamantener Viereckschild",2
29920,"Phönixring der Wiedergeburt",4
29921,"Brustplatte des Feuerwappens",4
29922,"Al'ars Band",4
29923,"Talisman des Sonnenkönigs",4
29924,Netherbann,4
29925,Phönixfalkenumhang,4
29926,"Flüsternde Tunika",2
29927,"Reisehut der Schattenkrempe",2
29928,"Genähte Beinkleider des Wanderers",2
29929,"Harnisch des tobenden Geists",2
29930,"Naturgenähter Kilt",2
29931,"Geisterhafter Kopfputz",2
29932,"Arkanberingte Tunika",2
29933,"Arkanberingte Schienbeinschützer",2
29934,"Helm der Verwandtschaft",2
29935,"Feuervernarbte Brustplatte",2
29936,"Schienbeinschützer des Himmelsfeuers",2
29937,"Helm der unendlichen Visionen",2
29938,"Brustschutz des Kampfsuchers",2
29939,Schinderhautgamaschen,2
29940,"Schädelkappe des Veteranen",2
29941,Schuppenmalbrustplatte,2
29942,"Kampfvernarbte Gamaschen",2
29943,"Beschlagener Helm des Legionärs",2
29944,"Brustplatte des Protektorats",2
29945,"Schienbeinschützer des Magistrats",2
29946,"Großhelm des Eindringlings",2
29947,"Handschuhe des sengenden Griffs",4
29948,"Klaue des Phönix",4
29949,Arkanitdampfpistole,4
29950,"Schienbeinschützer des Blutwärters",4
29951,"Stiefel des Sternenwandlers",4
29952,"Rinas Zweig",1
29953,"Goldenes Drachenfalkenjunges",1
29954,"Mantelung des Geistbinders",2
29955,"Manadurchdrungene Handgelenksschützer",2
29956,"Rotes Drachenfalkenjunges",1
29957,"Silbernes Drachenfalkenjunges",1
29958,"Blaues Drachenfalkenjunges",1
29959,"Stulpen des Spiritualisten",2
29960,"Gefangenes Glühwürmchen",1
29961,"Wütende Erdenseele",1
29962,Herzmesser,4
29963,"Erzürnte Feuerseele",1
29964,"Gamaschen des schwarzen Sturms",3
29965,"Gurt des rechtschaffenen Pfads",4
29966,"Unterarmschienen des Beendens",4
29967,Netherweste,2
29968,Nethergamaschen,2
29969,"Sparkys liegengelassener Helm",2
29970,Wildfedergamaschen,3
29971,"Gamaschen des Drachenschlags",3
29972,"Beinkleider des Astromanten",4
29973,"Brustplatte des Ursturms",3
29974,"Lebendige Kristallbrustplatte",3
29975,"Goldene Brustplatte des Drachenschlags",3
29976,"Stulpen des Weltensturms",4
29977,"Bundhose der Sternenseele",4
29978,"Konsortiumroben des Kampferfahrenen",2
29979,"Augenklappe des Nethersturms",2
29980,"Gamaschen des Mittelreichs",2
29981,"Lebensstab des Astraleums",4
29982,"Zauberstab des vergessenen Sterns",4
29983,Teufelsstahlkriegshelm,4
29984,"Gurt von Zaetar",4
29985,"Schienbeinschützer des Leerhäschers",4
29986,"Gugel des Großingenieurs",4
29987,"Stulpen des Sonnenkönigs",4
29988,"Der Nexusschlüssel",4
29989,"Leichter Umhang des Sonnenregens",4
29990,"Krone der Sonne",4
29991,"Gamaschen der Sonnenfalken",4
29992,"Königlicher Umhang der Sonnenwanderer",4
29993,"Zwillingsklinge des Phönix",4
29994,"Thalassischer Wildumhang",4
29995,"Gamaschen der mörderischen Absicht",4
29996,"Rute des Sonnenkönigs",4
29997,"Band des Waldläufergenerals",4
29998,"Königliche Stulpen von Silbermond",4
29999,"Schulterstücke der Abendruh",2
30000,Mixologenhandschuhe,2
30001,"Doks Gürtel",2
30002,"Stiefels' Stiefel",2
30003,"Handschuhe des Netherpirschers",2
30004,Landungsstiefel,2
30005,Übermeisterschultern,2
30006,"Band des Windhändlers",2
30007,"Griff des Verfinsterers",4
30008,"Anhänger der verlorenen Zeiten",4
30009,"Der Brennende Kreuzzügler",3
30010,Fleischlingssimulationsstab,3
30011,"Ameers Impulstaser",3
30012,"Ameers Richturteil",3
30013,Doppelklingendolch,3
30014,"Pilotengamaschen X-52",3
30015,"Sonnenkönigs Talisman",4
30016,"Technikerhelm X-52",3
30017,"Telonicus' Chaosanhänger",4
30018,"Fürst Blutdursts Anrecht",4
30019,"Verteidigerhose von Area 52",3
30020,"Feuerkordel des Magiers",4
30021,"Großstab des Wildzorns",4
30022,"Anhänger des Gefahrvollen",4
30023,"Totem des Mahlstroms",4
30024,"Mantelung der Elfenkönige",4
30025,"Shuriken des Schlangenschreins",4
30026,"Bänder des Himmelsschützen",4
30027,"Stiefel des endlosen Mutes",4
30028,"Siebter Ring von Tirisfal",4
30029,"Borkenhandschuhe der uralten Weisheit",4
30030,"Gurt der gefallenen Sterne",4
30031,"Rote Stiefel der Verwüstung",4
30032,"Roter Gürtel der Schlacht",4
30033,"Stiefel des Beschützers",4
30034,"Gürtel des Wächters",4
30035,"Stiefel des langen Weges",4
30036,"Gürtel des langen Weges",4
30037,"Stiefel der Zauberwucht",4
30038,"Gürtel der Zauberwucht",4
30039,"Stiefel der totalen Finsternis",4
30040,"Gürtel der tiefen Schatten",4
30041,"Stiefel der naturgleichen Anmut",4
30042,"Gürtel der naturgleichen Kraft",4
30043,"Stiefel des Wirbelsturms",4
30044,"Gürtel des Monsuns",4
30045,"Stiefel des Purpurfalken",4
30046,"Gürtel des schwarzen Adlers",4
30047,"Kriegsbänder der Tiefschwarzen Grotte",4
30048,"Prunkhelm des gerechten Urteils",4
30049,Tiefenstein,4
30050,"Stiefel des unbeständigen Alptraums",4
30051,"Götze der Halbmondgöttin",4
30052,"Ring der Tödlichkeit",4
30053,"Schulterstücke des Kriegstänzers",4
30054,"Brustschutz des Waldläufergenerals",4
30055,"Schulterpolster des Fremden",4
30056,"Robe der verhassten Echos",4
30057,"Armschienen des Blutbads",4
30058,"Schlaghammer der Gezeiten",4
30059,"Halsreif des lebendigen Zorns",4
30060,"Stiefel des mühelosen Kampfes",4
30061,"Ahnenring der Eroberung",4
30062,"Hainbänder von Remulos",4
30063,"Buchband der absoluten Wahrheit",4
30064,"Kordel des gellenden Schreckens",4
30065,"Leuchtende Brustplatte der Wahrheit",4
30066,"Stiefel des Orkanschreiters",4
30067,"Samtstiefel des Wächters",4
30068,"Gurt des Gezeitenrufs",4
30069,"Erdgeschmiedete Gamaschen",3
30070,"Windgeschmiedete Gamaschen",3
30071,"Leichte erdgeschmiedete Klinge",3
30072,"Leichte himmelsgeschmiedete Axt",3
30073,"Leichter glutgeschmiedeter Hammer",3
30074,"Schwere erdgeschmiedete Brustplatte",3
30075,"Rauer Brustharnisch der Uralten",4
30076,"Sturmgeschmiedete Halsberge",3
30077,"Windgeschmiedetes Rapier",3
30079,"Schulterpolster der Illidari",4
30080,"Flimmernde Rute der Naaru",4
30081,"Kriegsstiefel der Auslöschung",4
30082,"Kralle von Azshara",4
30083,"Ring der gemarterten Seelen",4
30084,"Schulterstücke der Argentumschildwache",4
30085,"Mantelung des rastlosen Fährtenlesers",4
30086,"Steingeschmiedetes Claymore",3
30087,"Sturmgeschmiedete Axt",3
30088,"Himmelsgeschmiedete Großaxt",3
30089,"Lavageschmiedeter Kriegshammer",3
30090,Weltenbrecher,4
30091,"Pirscherbänder des sicheren Ziels",4
30092,"Stiefel aus Orcahaut",4
30093,"Großer erdgeschmiedeter Hammer",3
30094,"Totem der Geister",1
30095,"Reißzahn des Leviathans",4
30096,"Gurt des Unverwundbaren",4
30097,"Stachelige Korallenschulterpolster",4
30098,"Rauer Schuppenkampfumhang",4
30099,"Ausgefranster Strick des Ertrunkenen",4
30100,"Stiefel des Seelenwandlers",4
30101,"Brigantenweste der blutigen See",4
30102,Krakkenherzbrustplatte,4
30103,"Vashjs Fangzahn",4
30104,Kobraschlingenstiefel,4
30105,"Langbogen des Schlangenrückens",4
30106,"Gürtel der hundert Tode",4
30107,"Gewand der Meerhexe",4
30108,"Szepter der Lichtertiefe",4
30109,"Ring der Endlosschleife",4
30110,"Korallenband des Wiederbelebten",4
30111,"Runentotems Mantelung",4
30112,"Stulpen von Wappenfall",4
30113,"Brustschutz des Zerstörers",4
30114,"Handschützer des Zerstörers",4
30115,"Großhelm des Zerstörers",4
30116,"Beinschützer des Zerstörers",4
30117,"Schulterschutz des Zerstörers",4
30118,"Brustplatte des Zerstörers",4
30119,"Stulpen des Zerstörers",4
30120,"Kampfhelm des Zerstörers",4
30121,"Schienbeinschützer des Zerstörers",4
30122,"Klingenschultern des Zerstörers",4
30123,"Kristallgeschmiedeter Brustschutz",4
30124,"Kristallgeschmiedete Handschützer",4
30125,"Kristallgeschmiedeter Gesichtsschutz",4
30126,"Kristallgeschmiedete Beinschützer",4
30127,"Kristallgeschmiedeter Schulterschutz",4
30129,"Kristallgeschmiedete Brustplatte",4
30130,"Kristallgeschmiedete Stulpen",4
30131,"Kristallgeschmiedeter Kriegshelm",4
30132,"Kristallgeschmiedete Schienbeinschützer",4
30133,"Kristallgeschmiedete Schulterspangen",4
30134,"Kristallgeschmiedeter Brustharnisch",4
30135,"Kristallgeschmiedete Handschuhe",4
30136,"Kristallgeschmiedeter Großhelm",4
30137,"Kristallgeschmiedete Gamaschen",4
30138,"Kristallgeschmiedete Schulterstücke",4
30139,"Halsberge des Dimensionswandlers",4
30140,"Stulpen des Dimensionswandlers",4
30141,"Helm des Dimensionswandlers",4
30142,"Gamaschen des Dimensionswandlers",4
30143,"Mantelung des Dimensionswandlers",4
30144,"Brustschutz des Todeshauchs",4
30145,"Handschützer des Todeshauchs",4
30146,"Helm des Todeshauchs",4
30148,"Beinschützer des Todeshauchs",4
30149,"Schulterpolster des Todeshauchs",4
30150,"Gewänder des Avatars",4
30151,"Handschuhe des Avatars",4
30152,"Gugel des Avatars",4
30153,"Bundhose des Avatars",4
30154,"Mantelung des Avatars",4
30155,Muschelriegel,1
30156,"Rezept: Muschelriegel",1
30157,"Verfluchter Talisman",1
30158,"Morkhs zerschmetterte Rüstung",1
30159,"Tuch des Avatars",4
30160,"Handschützer des Avatars",4
30161,"Kapuze des Avatars",4
30162,"Gamaschen des Avatars",4
30163,"Schwingen des Avatars",4
30164,"Brustschutz der Verheerung",4
30165,"Handschuhe der Verheerung",4
30166,"Kopfschutz der Verheerung",4
30167,"Beinschützer der Verheerung",4
30168,"Schulterschutz der Verheerung",4
30169,"Brustharnisch der Verheerung",4
30170,"Handschutz der Verheerung",4
30171,"Kopfstück der Verheerung",4
30172,"Gamaschen der Verheerung",4
30173,"Schulterpolster der Verheerung",4
30174,Siechdrachenstaub,1
30175,"Gor'dreks Salbe",1
30177,"Starkast Tiefenwurz' Stumpf",1
30183,Nethervortex,4
30184,"Schwanz eines Terrorwolfs der Donnerfürsten",1
30185,"Brustplatte der Verheerung",4
30186,"Teufelsgewebte Amicia des Gladiators",4
30187,"Teufelsgewebte Gugel des Gladiators",4
30188,"Teufelsgewebte Handschützer des Gladiators",4
30189,"Stulpen der Verheerung",4
30190,"Helm der Verheerung",4
30192,"Beinplatten der Verheerung",4
30194,"Schulterplatten der Verheerung",4
30196,"Roben von Tirisfal",4
30200,"Teufelsgewebte Gewandung des Gladiators",4
30201,"Teufelsgewebte Beinkleider des Gladiators",4
30205,"Handschuhe von Tirisfal",4
30206,"Gugel von Tirisfal",4
30207,"Gamaschen von Tirisfal",4
30210,"Mantelung von Tirisfal",4
30211,"Handschuhe des Verderbers",4
30212,"Kapuze des Verderbers",4
30213,"Gamaschen des Verderbers",4
30214,"Robe des Verderbers",4
30215,"Mantelung des Verderbers",4
30216,"Brustschutz von Nordrassil",4
30217,"Handschuhe von Nordrassil",4
30218,"Schultern des Juniortechnikers dritten Grades",2
30219,"Kopfschutz von Nordrassil",4
30220,"Lebenskilt von Nordrassil",4
30221,"Lebensmantelung von Nordrassil",4
30222,"Brustplatte von Nordrassil",4
30223,"Handschutz von Nordrassil",4
30224,"Handschuhe des Juniortechnikers dritten Grades",2
30225,"Armschienen des Juniortechnikers dritten Grades",2
30226,"Alleys Doppelbogen",2
30227,"Nr. Vs Wurfstern",2
30228,"Kopfputz von Nordrassil",4
30229,"Wildkilt von Nordrassil",4
30230,"Wildmantelung von Nordrassil",4
30231,"Brustharnisch von Nordrassil",4
30232,"Stulpen von Nordrassil",4
30233,"Kopfstück von Nordrassil",4
30234,"Zorneskilt von Nordrassil",4
30235,"Zornesmantelung von Nordrassil",4
30236,"Brustschutz des bezwungenen Champions",4
30237,"Brustschutz des bezwungenen Verteidigers",4
30238,"Brustschutz des bezwungenen Helden",4
30239,"Handschuhe des bezwungenen Champions",4
30240,"Handschuhe des bezwungenen Verteidigers",4
30241,"Handschuhe des bezwungenen Helden",4
30242,"Helm des bezwungenen Champions",4
30243,"Helm des bezwungenen Verteidigers",4
30244,"Helm des bezwungenen Helden",4
30245,"Gamaschen des bezwungenen Champions",4
30246,"Gamaschen des bezwungenen Verteidigers",4
30247,"Gamaschen des bezwungenen Helden",4
30248,"Schulterstücke des bezwungenen Champions",4
30249,"Schulterstücke des bezwungenen Verteidigers",4
30250,"Schulterstücke des bezwungenen Helden",4
30251,"Rinas Schwächungspulver",1
30252,"Ausgegrabener Zauberstab von Enkaat",2
30253,"Astrale Handschuhe",2
30254,"Zephirions Gürtel",2
30255,"Brustschutz der Sturmsäule",2
30256,"Hose der Naaru",3
30257,"Gamaschen von Shattrath",3
30258,"A'dals Brustplatte",3
30259,"Voren'thals Präsenz",1
30260,"Voren'thals Paket",1
30262,"Treps Schulterschutz",2
30263,"Strapazierfähige Ingenieursstiefel",2
30264,"Ingenieurshandschuhe von Area 52",2
30265,"Armschienen der Zaxxis",2
30266,"Stiefel der Zaxxis",2
30267,"Handschuhe der Zaxxis",2
30268,Hügelkampfgamaschen,2
30269,"Augenklappe des Sphärenräubers",2
30270,"Zusammengeflickte Brustplatte",2
30271,"Hut des Mittelreichs",2
30272,"Gamaschen der Biokuppel",2
30273,"Schuhwerk von Duro",2
30274,"Papas Armbinden",2
30275,Mechtechschultern,2
30276,"Familienerbstück der Mauschels",2
30277,Reißzahnklaue,2
30278,"Gestohlene astrale Klinge",2
30279,"Mamas Lebensversicherung",2
30280,"Muster: Gürtel der Zauberwucht",4
30281,"Muster: Gürtel des langen Weges",4
30282,"Muster: Stiefel der Zauberwucht",4
30283,"Muster: Stiefel des langen Weges",4
30284,"Audis bestickte Stiefel",2
30285,"Agentengürtel von B.U.M.M.",2
30286,"Schulterstücke des Jenseits",2
30290,"Gamaschen der konzentrierten Macht",2
30291,"Schulterstücke der Nexuswache",2
30293,"Himmlische Eingebung",2
30294,"Roter Spitzhut",2
30295,"Exotische Stachelschultern",2
30296,"Verlorene Brustplatte des Ehrfürchtigen",2
30297,"Reif des Sternrufers",3
30298,"Tunika des Leerenkämpfers",3
30299,"Plattenbeinschützer des Sternrufers",3
30300,"Dabiris Mysterium",3
30301,"Muster: Gürtel der naturgleichen Kraft",4
30302,"Muster: Gürtel der tiefen Schatten",4
30303,"Muster: Gürtel des schwarzen Adlers",4
30304,"Muster: Gürtel des Monsuns",4
30305,"Muster: Stiefel der naturgleichen Anmut",4
30306,"Muster: Stiefel der totalen Finsternis",4
30307,"Muster: Stiefel des Purpurfalken",4
30308,"Muster: Stiefel des Wirbelsturms",4
30309,Steinbrecherbräu,1
30311,Warpschnitter,5
30312,"Klinge der Unendlichkeit",5
30313,"Stab der Auflösung",5
30314,"Phasenverschobenes Bollwerk",5
30315,"Kristall der Draenethystmine",1
30316,"Macht der Verwüstung",5
30317,"Kosmische Macht",5
30318,"Netherbespannter Langbogen",5
30319,Netherstachel,5
30320,"Bündel mit Netherstacheln",5
30321,"Pläne: Gürtel des Wächters",4
30322,"Pläne: Roter Gürtel der Schlacht",4
30323,"Pläne: Stiefel des Beschützers",4
30324,"Pläne: Rote Stiefel der Verwüstung",4
30326,"Blutprobe eines Knochenmalmers",1
30327,Knochenmalmerblut,1
30328,"Assassinentunika des Protektorats",2
30329,"Fleischtreibers Kopfstück",2
30330,"Plattengürtel des Sternrufers",2
30331,"Sattelgurt des Rutengängers",2
30332,"Wilde Bänder",2
30333,"Schiftung des Protektorats",2
30334,"Plattenstampfer des Sternrufers",2
30335,"Stiefel der druidischen Macht",2
30336,"Handlappen des Aufwieglers",2
30337,"Kopfschutz des Protektorats",2
30338,"Umhang des Rutengängers",2
30339,"Assassinenring des Protektorats",2
30340,"Schmuckstück des Sterntöters",2
30341,"Fleischtreibers Stulpen",2
30342,"Gürtelbund des Protektorats",2
30343,"Medaillon der Horde",3
30344,"Medaillon der Horde",3
30345,"Medaillon der Horde",3
30346,"Medaillon der Horde",3
30348,"Medaillon der Allianz",3
30349,"Medaillon der Allianz",3
30350,"Medaillon der Allianz",3
30351,"Medaillon der Allianz",3
30352,"Armschienen des Verwüsters",2
30353,"Blutschlägers Hauwegkrug",1
30354,"Ultrastarker Dekonsolodierungsstrahler",1
30355,"Gegrillte Schattenmondknolle",1
30356,Schattenmondknolle,1
30357,"Oronoks Knolle der Heilung",1
30358,"Oronoks Knolle der Beweglichkeit",1
30359,"Oronoks Knolle der Stärke",1
30360,"Lurkys Ei",3
30361,"Oronoks Knolle der Zaubermacht",1
30362,"Energieerfüllter Helm",2
30363,"Warpgeschützte Halsberge",2
30364,"Axt des Widerhalls",2
30365,"Siegel des Vorarbeiters",3
30366,"Band des Manasturms",3
30368,"Schuhe der Hohepriesterin",3
30369,"Gesäuberte Teufelsschulterstücke",3
30370,"Stulpen des erlösten Verteidigers",3
30371,"Gurt des Lichtwächters",3
30372,"Socrethars Gurt",3
30373,"Netherdurchsetzte Schulterstücke",3
30374,"Schienbeinschützer der Zaubermacht",3
30375,"Stulpen des Bezwingers",3
30377,"Karjas Medaillon",3
30378,"Thalodiens Glücksbringer",3
30379,"Leichte Weste des Verteidigers",2
30380,"Gurt des verlorenen Verteidigers",2
30381,"Kaylaans Schiftung",2
30382,"Zeremonielle Wickeltücher der Aldor",2
30383,"Gürtel des Weisen",2
30384,Morgenhellarmschienen,2
30386,"Schienbeinschützer der Blutwache",2
30394,"Klinge des Sonnenzorns",2
30395,"Schlägel des Warpmeisters",2
30396,"Juwelenbesetzte Hellebarde",2
30397,"Armbrust des Spionagemeisters",2
30398,"Stiefel des Wohltätigen",2
30399,"Handgelenksschützer des Nachtpirschers",2
30400,"Thadells Armschienen",2
30401,"Farahlitbesetzte Stiefel",2
30402,"Armschienen des Außenagenten",2
30404,"Blutprobe des Blutenden Auges",1
30413,"Verteidigerin Vuuleens Klinge",1
30415,"Verteidigerin Vuuleens Schild",1
30416,"Banner der Speerspießer",1
30417,"Gurn Grubnoshs Helm",1
30419,"Blitzende Halskette",2
30420,"Schwerer Jadering",2
30421,"Roter Ring der Zerstörung",2
30422,"Diamantener Fokusring",2
30425,"Blut des Blutenden Auges",1
30426,"Truhenschlüssel der Echsennarbe",1
30427,,1
30428,"Litanei der Verdammnis - Erster Teil",1
30429,"Grom'tors Schließkassette",1
30430,"Gekochtes Blut",1
30431,"Artefakt der Donnerfürsten",1
30432,"Trommel der Donnerfürsten",1
30433,"Pfeil der Donnerfürsten",1
30434,"Schrifttafel der Donnerfürsten",1
30435,"Die Donnerlanze",1
30436,"Gezackter blauer Kristall",1
30437,"Gezackter roter Kristall",1
30438,"Behälterschlüssel der Legion",1
30442,"Kristallener Schlüssel",1
30443,"Rezept: Urfeuer zu Urerde transmutieren",2
30444,"Muster: Verstärkte Bergbautasche",1
30446,"Solarians Saphir",4
30447,"Foliant der feurigen Erlösung",4
30448,"Al'ars Kralle",4
30449,"Talisman des Leersterns",4
30450,"Spule der Warpquelle",4
30451,"Lohn'goron, Bogen des Herzeleids",1
30453,"Litanei der Verdammnis - Zweiter Teil",1
30454,"Ar'tors Schließkassette",1
30457,"Sprudelwasser aus Gilneas",1
30458,"Stromgarde Münster",1
30459,Netherflammenrobe,3
30460,Netherflammengürtel,3
30461,Netherflammenstiefel,3
30462,"Oronoks Eberpfeife",1
30463,Lebensblutgürtel,3
30464,Lebensblutarmschienen,3
30465,Lebensblutgamaschen,3
30466,Krokiliskenzahn,0
30467,Krokiliskenschwanz,0
30468,"T'chalis Wasserpfeife",1
30475,Messerdorn,0
30476,"Hypnotische Blüte",0
30477,Bindegewebe,0
30478,"Zähes Ektoplasma",0
30479,"Heimtückischer mächtiger Fetisch",1
30480,"Zügel des feurigen Schlachtrosses",4
30481,"Feuriges Seelenfragment",1
30483,"Muster: Schattenstoff",1
30486,"Plattenbrustharnisch des erbarmungslosen Gladiators",4
30487,"Plattenstulpen des erbarmungslosen Gladiators",4
30488,"Plattenhelm des erbarmungslosen Gladiators",4
30489,"Plattenbeinschützer des erbarmungslosen Gladiators",4
30490,"Plattenschultern des erbarmungslosen Gladiators",4
30497,"Panzergamaschen der Schildwache",4
30498,"Lamellenbeinschützer der Vorhut",4
30499,Schimmersangwein,1
30500,"Verfaultes Arakkoaei",1
30501,Blutdistelbündel,1
30503,"Schrumpfkopf des Archäologen",1
30504,Laubklingendolch,2
30505,Geisterklauentunika,2
30506,Pfeiferei,0
30507,Glücksstein,0
30508,"Konservierter Kopf eines Murlocs",0
30509,Rüstungsfragment,0
30510,"Magieerfülltes Blatt",0
30511,"Steinernes Holz",0
30512,"Riesige Spinndrüse",0
30513,"Blutiger Spinnenfangzahn",0
30514,Netherwachen,2
30515,"Schutzbrille des Juniortechnikers dritten Grades",2
30516,"Gürtel des Chefingenieurs",2
30517,"Gamaschen des Netherfahrers",2
30518,Warpfadenweste,2
30519,"Stiefel des Nexusaufsehers",2
30520,"Goldbeschlagene Manschetten",2
30521,"Handschuhe des Warpwirkers",2
30522,Beschwörerstab,2
30523,"Unübertreffliche Viehrute",2
30524,"Uraltes Draeneimanuskript, Kapitel 1",1
30525,"Uraltes Draeneimanuskript, Kapitel 2",1
30526,"Uraltes Draeneimanuskript, Kapitel 3",1
30527,"Grabrelikt der Draenei",1
30529,"Ausgezupfte Feder der Lashh'an",1
30530,"Hand voll Federn",1
30531,"Bundhose des Okkultisten",4
30532,"Meisterbeinkleider der Kirin Tor",4
30533,"Beinplatten des Bezwingers",4
30534,Wyrmschuppenschienbeinschützer,4
30535,"Kilt des Waldhüters",4
30536,"Schienbeinschützer des Märtyrers",4
30538,Mitternachtsbeinschützer,4
30539,"Tallys Haftungsauschluss (unterschrieben)",1
30540,"Tallys Haftungsausschluss (nicht unterschrieben)",1
30541,"Kilt des Sturmgesangs",4
30542,"Dimensionszerfetzer: Area 52",2
30543,Pontifexkilt,4
30544,"Extrem sicherer Transporter: Toshleys Station",2
30546,"Stattlicher Tansanit",4
30547,"Glänzender Feueropal",4
30548,"Polierter Chrysopras",4
30549,"Unbeständiger Tansanit",4
30550,"Unreiner Chrysopras",4
30551,"Energieerfüllter Feueropal",4
30552,"Gesegneter Tansanit",4
30553,"Makelloser Feueropal",4
30554,"Bruchfester Feueropal",4
30555,"Leuchtender Tansanit",4
30556,"Glitzernder Feueropal",4
30558,"Gleißender Feueropal",4
30559,"Geätzter Feueropal",4
30560,"Runenbesetzter Chrysopras",4
30561,"Kristall der Vekh'nir",1
30563,"Majestätischer Tansanit",4
30564,"Bestechender Feueropal",4
30565,"Feueropal des Assassinen",4
30566,"Tansanit des Verteidigers",4
30567,"Aufgeladener Kristall der Vekh'nir",1
30568,Ninjakeks,2
30569,"Proximos Rudius",0
30570,"Arkadisches Claymore",2
30571,"Don Rodrigos Herz",3
30572,"Kaiserlicher Tansanit",4
30573,"Geheimnisvoller Feueropal",4
30574,"Grober Tansanit",4
30575,"Wuchtiger Feueropal",4
30579,"Splitter des Illidaribanns",1
30581,"Solider Feueropal",4
30582,"Tödlicher Feueropal",4
30583,"Zeitloser Chrysopras",4
30584,"Gravierter Feueropal",4
30585,"Flammender Feueropal",4
30586,"Chrysopras des Sehers",4
30587,"Feueropal des Champions",4
30588,"Mächtiger Feueropal",4
30589,"Schillernder Chrysopras",4
30590,"Robuster Chrysopras",4
30591,"Machterfüllter Feueropal",4
30592,"Gleichförmiger Chrysopras",4
30593,"Regenbogenfarbener Feueropal",4
30594,"Prächtiger Chrysopras",4
30596,"Schrifttafelfragment von Baa'ri",1
30597,Halaaniclaymore,2
30598,"Don Amancios Herz",3
30599,"Rächende Klingen",2
30600,"Fluoreszierender Tansanit",4
30601,"Blitzender Feueropal",4
30602,"Gezackter Chrysopras",4
30603,"Königlicher Tansanit",4
30604,"Prunkvoller Feueropal",4
30605,"Klarer Chrysopras",4
30606,"Flackernder Chrysopras",4
30607,"Herrlicher Feueropal",4
30608,"Strahlender Chrysopras",4
30609,"Schneller Netherdrache",4
30610,"Geräuchertes Schwarzbärenfleisch",1
30611,Halaaniklingenschaft,3
30612,Halaanigrimmkugel,3
30613,Teufelsfeuerdimetrodonauge,1
30614,Teufelsbombe,1
30615,Halaaniwhiskey,1
30616,Blutdistelbündel,1
30617,"Sturmgrimms Schriftwechsel",1
30618,"Trachelas Leichnam",1
30619,"Kolben des Teufelshäschers",4
30620,"Handfernrohr der verborgenen Flotte",4
30621,"Prisma der inneren Ruhe",4
30622,"Flammengeschmiedeter Schlüssel",1
30623,"Schlüssel des Kessels",1
30626,"Sextant der unsteten Strömung",4
30627,Tsunamitalisman,4
30628,Teufelshäscherkraftkern,1
30629,"Skarabäus der Verdrängung",4
30630,"Teufelshäscher Energie Matrix",1
30631,Teufelshäscherrüstungsplatte,1
30632,"Wehklagen der Hochgeborenen",1
30633,"Schlüssel der Auchenai",1
30634,"Warpgeschmiedeter Schlüssel",1
30635,"Schlüssel der Zeit",1
30637,"Flammengeschmiedeter Schlüssel",1
30638,Trickkiste,1
30639,Blutelfenverkleidung,1
30640,"Rüstung der Mondfinsternis",1
30641,"Stiefel des Entweichens",4
30642,"Tuch des Rechtschaffenen",4
30643,"Gürtel des Fährtenlesers",4
30644,"Handschutz des Geschicks",4
30645,"Litanei der Verdammnis - Dritter Teil",1
30646,"Boraks Schließkassette",1
30649,"Befehle von Akama",1
30650,"Dertroks Zauberstabkiste",1
30651,"Dertroks erster Zauberstab",1
30652,"Dertroks zweiter Zauberstab",1
